   4.3903230460   -1.6118797543    3.3263880239
   4.9891087155   -1.6118797543    3.2634531141
   4.6897158808   -1.0933161530    3.2634531141
   4.0909302112   -1.0933161530    3.2634531141
   3.7915373764   -1.6118797543    3.2634531141
   4.0909302112   -2.1304433555    3.2634531141
   4.6897158808   -2.1304433555    3.2634531141
   5.5617245780   -1.6118797543    3.0773989420
   5.4047865308   -1.0261789882    3.0773989420
   4.9760238120   -0.5974162695    3.0773989420
   4.3903230460   -0.4404782222    3.0773989420
   3.3758595612   -1.0261789882    3.0773989420
   3.2189215139   -1.6118797543    3.0773989420
   3.3758595612   -2.1975805203    3.0773989420
   3.8046222799   -2.6263432391    3.0773989420
   4.3903230460   -2.7832812863    3.0773989420
   4.9760238120   -2.6263432391    3.0773989420
   5.4047865308   -2.1975805203    3.0773989420
   6.0831445726   -1.6118797543    2.7763569677
   5.9810549428   -1.0329006931    2.7763569677
   5.6870995696   -0.5237550516    2.7763569677
   5.2367338093   -0.1458533082    2.7763569677
   4.6842784192    0.0552240096    2.7763569677
   2.7995911491   -2.1908588154    2.7763569677
   3.0935465223   -2.7000044570    2.7763569677
   3.5439122827   -3.0779062004    2.7763569677
   4.0963676728   -3.2789835181    2.7763569677
   4.6842784192   -3.2789835181    2.7763569677
   5.2367338093   -3.0779062004    2.7763569677
   5.6870995696   -2.7000044570    2.7763569677
   5.9810549428   -2.1908588154    2.7763569677
   6.5305801434   -1.6118797543    2.3734841703
   6.4512136044   -1.0344453000    2.3734841703
   6.2190002407   -0.4998365175    2.3734841703
   5.8511622551   -0.0477028947    2.3734841703
   5.3749805082    0.2884228861    2.3734841703
   2.4272550481   -2.4645605144    2.3734841703
   2.7301014505   -2.9625702062    2.3734841703
   3.1560788937   -3.3604053661    2.3734841703
   3.6735945793   -3.6285603804    2.3734841703
   4.2442667364   -3.7471474184    2.3734841703
   4.8257712219   -3.7073714219    2.3734841703
   5.3749805082   -3.5121823946    2.3734841703
   5.8511622551   -3.1760566138    2.3734841703
   6.2190002407   -2.7239229910    2.3734841703
   6.4512136044   -2.1893142086    2.3734841703
   6.8844762089   -1.6118797543    1.8863880239
   6.8120006509   -1.0149898333    1.8863880239
   6.5987859930   -0.4527889848    1.8863880239
   6.2572234960    0.0420497212    1.8863880239
   5.8071635308    0.4407680579    1.8863880239
   5.2747619466    0.7201939648    1.8863880239
   2.1818600990   -2.7709705237    1.8863880239
   2.5234225960   -3.2658092297    1.8863880239
   2.9734825612   -3.6645275664    1.8863880239
   3.5058841454   -3.9439534733    1.8863880239
   4.0896861037   -4.0878477324    1.8863880239
   4.6909599883   -4.0878477324    1.8863880239
   5.2747619466   -3.9439534733    1.8863880239
   5.8071635308   -3.6645275664    1.8863880239
   6.2572234960   -3.2658092297    1.8863880239
   6.5987859930   -2.7709705237    1.8863880239
   6.8120006509   -2.2087696753    1.8863880239
   7.1293658129   -1.6118797543    1.3363569677
   7.0653285151   -1.0230665249    1.3363569677
   6.8762109347   -0.4617855477    1.3363569677
   6.5708559994    0.0457183026    1.3363569677
   6.1635417667    0.4757147101    1.3363569677
   5.6733137974    0.8080975206    1.3363569677
   5.1230946066    1.0273248833    1.3363569677
   2.0433545953   -3.0240038177    1.3363569677
   2.4017903450   -3.4955179829    1.3363569677
   2.8532076737   -3.8789553179    1.3363569677
   3.3764988088   -4.1563867193    1.3363569677
   3.9471952385   -4.3148398031    1.3363569677
   4.5386118319   -4.3469054790    1.3363569677
   5.1230946066   -4.2510843919    1.3363569677
   5.6733137974   -4.0318570291    1.3363569677
   6.1635417667   -3.6994742186    1.3363569677
   6.5708559994   -3.2694778111    1.3363569677
   6.8762109347   -2.7619739608    1.3363569677
   7.0653285151   -2.2006929836    1.3363569677
   7.2545461046   -1.6118797543    0.7474299982
   7.1919559588   -1.0163742953    0.7474299982
   7.0069210109   -0.4468952824    0.7474299982
   6.7075281761    0.0716683189    0.7474299982
   6.3068623580    0.5166527908    0.7474299982
   5.8224345753    0.8686101766    0.7474299982
   5.2754166468    1.1121582498    0.7474299982
   2.0731179158   -3.2954278274    0.7474299982
   2.4737837340   -3.7404122993    0.7474299982
   2.9582115166   -4.0923696852    0.7474299982
   3.5052294452   -4.3359177583    0.7474299982
   4.0909302112   -4.4604122993    0.7474299982
   4.6897158808   -4.4604122993    0.7474299982
   5.2754166468   -4.3359177583    0.7474299982
   5.8224345753   -4.0923696852    0.7474299982
   6.3068623580   -3.7404122993    0.7474299982
   6.7075281761   -3.2954278274    0.7474299982
   7.0069210109   -2.7768642262    0.7474299982
   7.1919559588   -2.2073852133    0.7474299982
   7.2545461046   -1.6118797543    0.1453460497
   7.1919559588   -1.0163742953    0.1453460497
   7.0069210109   -0.4468952824    0.1453460497
   6.7075281761    0.0716683189    0.1453460497
   6.3068623580    0.5166527908    0.1453460497
   5.8224345753    0.8686101766    0.1453460497
   5.2754166468    1.1121582498    0.1453460497
   2.4737837340   -3.7404122993    0.1453460497
   2.9582115166   -4.0923696852    0.1453460497
   3.5052294452   -4.3359177583    0.1453460497
   4.0909302112   -4.4604122993    0.1453460497
   4.6897158808   -4.4604122993    0.1453460497
   5.2754166468   -4.3359177583    0.1453460497
   5.8224345753   -4.0923696852    0.1453460497
   6.3068623580   -3.7404122993    0.1453460497
   6.7075281761   -3.2954278274    0.1453460497
   7.0069210109   -2.7768642262    0.1453460497
   7.1919559588   -2.2073852133    0.1453460497
   7.1293658129   -1.6118797543   -0.4435809199
   7.0653285151   -1.0230665249   -0.4435809199
   6.8762109347   -0.4617855477   -0.4435809199
   6.5708559994    0.0457183026   -0.4435809199
   6.1635417667    0.4757147101   -0.4435809199
   5.6733137974    0.8080975206   -0.4435809199
   5.1230946066    1.0273248833   -0.4435809199
   2.8532076737   -3.8789553179   -0.4435809199
   3.3764988088   -4.1563867193   -0.4435809199
   3.9471952385   -4.3148398031   -0.4435809199
   4.5386118319   -4.3469054790   -0.4435809199
   5.1230946066   -4.2510843919   -0.4435809199
   5.6733137974   -4.0318570291   -0.4435809199
   6.1635417667   -3.6994742186   -0.4435809199
   6.5708559994   -3.2694778111   -0.4435809199
   6.8762109347   -2.7619739608   -0.4435809199
   7.0653285151   -2.2006929836   -0.4435809199
   6.8844762089   -1.6118797543   -0.9936119761
   6.8120006509   -1.0149898333   -0.9936119761
   6.5987859930   -0.4527889848   -0.9936119761
   6.2572234960    0.0420497212   -0.9936119761
   5.8071635308    0.4407680579   -0.9936119761
   5.2747619466    0.7201939648   -0.9936119761
   2.9734825612   -3.6645275664   -0.9936119761
   3.5058841454   -3.9439534733   -0.9936119761
   4.0896861037   -4.0878477324   -0.9936119761
   4.6909599883   -4.0878477324   -0.9936119761
   5.8071635308   -3.6645275664   -0.9936119761
   6.2572234960   -3.2658092297   -0.9936119761
   6.5987859930   -2.7709705237   -0.9936119761
   6.8120006509   -2.2087696753   -0.9936119761
   6.5305801434   -1.6118797543   -1.4807081224
   6.4512136044   -1.0344453000   -1.4807081224
   6.2190002407   -0.4998365175   -1.4807081224
   5.8511622551   -0.0477028947   -1.4807081224
   5.3749805082    0.2884228861   -1.4807081224
   6.4512136044   -2.1893142086   -1.4807081224
   6.0831445726   -1.6118797543   -1.8835809199
   5.9810549428   -1.0329006931   -1.8835809199
   5.6870995696   -0.5237550516   -1.8835809199
   5.2367338093   -0.1458533082   -1.8835809199
   5.4047865308   -1.0261789882   -2.1846228941
   4.9760238120   -0.5974162695   -2.1846228941
   4.6897158808   -1.0933161530   -2.3706770662
   2.0634321572   -2.1940594676    2.1294631666
   1.5187634792   -2.3325368509    1.6987737953
   0.7414484764   -1.8642407072    1.1830453047
   1.0770514104   -2.3504454957    1.1830453047
   1.5192587550   -2.7422070176    1.1830453047
   1.7608036870   -3.1145664642    0.6081384746
   4.5647509891    1.3478901034   -0.6023754061
   4.7457051651    0.8996981208   -1.1772822361
   4.3034978205    1.2914596427   -1.1772822361
   3.7803855488    1.5660101423   -1.1772822361
